Dates,Hour,DK_1_price_day_ahead,IT_NORD_price_day_ahead,SE_1_price_day_ahead
2019-02-27,0,39.42,44.17,38.47
2019-02-27,1,38.58,38.85,37.66
2019-02-27,2,37.99,38.0,37.46
2019-02-27,3,39.16,40.9,39.16
2019-02-27,4,41.09,46.52,40.96
2019-02-27,5,42.74,57.02,41.3
2019-02-27,6,51.84,61.49,41.36
2019-02-27,7,49.83,69.0,41.48
2019-02-27,8,48.41,63.84,41.57
2019-02-27,9,44.06,57.02,41.58
2019-02-27,10,40.79,54.76,41.11
2019-02-27,11,40.02,48.59,40.02
2019-02-27,12,39.9,48.72,39.9
2019-02-27,13,40.36,54.0,40.36
2019-02-27,14,40.62,55.53,40.92
2019-02-27,15,42.89,57.82,41.55
2019-02-27,16,43.34,62.84,41.39
2019-02-27,17,43.42,70.0,41.66
2019-02-27,18,42.56,70.0,41.8
2019-02-27,19,41.32,68.52,41.28
2019-02-27,20,41.23,62.84,40.58
2019-02-27,21,40.95,55.52,39.81
2019-02-27,22,36.21,51.1,36.21
2019-02-27,23,29.78,54.86,34.05
2019-02-28,0,30.41,53.0,30.41
2019-02-28,1,29.8,52.53,29.8
2019-02-28,2,27.61,52.52,28.29
2019-02-28,3,28.96,53.0,34.17
2019-02-28,4,32.93,53.0,37.85
2019-02-28,5,42.45,67.0,41.43
2019-02-28,6,44.89,70.0,41.98
2019-02-28,7,46.33,73.5,42.08
2019-02-28,8,42.7,66.39,42.34
2019-02-28,9,42.47,56.71,42.47
2019-02-28,10,41.49,54.0,41.49
2019-02-28,11,41.38,48.21,41.38
2019-02-28,12,41.45,47.36,41.45
2019-02-28,13,41.61,51.87,41.61
2019-02-28,14,41.7,56.09,41.7
2019-02-28,15,42.73,61.49,42.73
2019-02-28,16,48.03,67.0,44.19
2019-02-28,17,50.96,70.52,44.96
2019-02-28,18,50.97,67.0,44.68
2019-02-28,19,48.54,62.21,43.78
2019-02-28,20,44.2,56.72,43.14
2019-02-28,21,43.21,53.23,42.6
2019-02-28,22,41.44,47.8,41.44
2019-02-28,23,39.4,48.33,41.46
2019-03-01,0,40.85,46.1,40.85
2019-03-01,1,40.69,44.81,40.69
2019-03-01,2,41.02,44.14,41.02
2019-03-01,3,41.92,44.56,41.92
2019-03-01,4,40.4,47.6,43.39
2019-03-01,5,46.75,60.5,45.3
2019-03-01,6,47.98,58.72,45.0
2019-03-01,7,49.99,62.84,45.0
2019-03-01,8,50.28,57.52,45.47
2019-03-01,9,51.15,53.16,45.33
2019-03-01,10,50.97,50.97,44.87
2019-03-01,11,48.56,48.56,44.74
2019-03-01,12,47.4,47.4,44.62
2019-03-01,13,46.91,50.06,44.53
2019-03-01,14,45.97,53.09,43.96
2019-03-01,15,46.93,56.55,43.68
2019-03-01,16,50.79,62.84,43.71
2019-03-01,17,52.59,70.52,43.51
2019-03-01,18,52.49,72.0,43.48
2019-03-01,19,48.66,64.0,43.43
2019-03-01,20,46.53,58.41,43.19
2019-03-01,21,45.65,53.9,44.19
2019-03-01,22,44.41,49.31,43.35
2019-03-01,23,44.19,53.99,43.13
2019-03-02,0,43.28,49.27,42.24
2019-03-02,1,41.09,47.8,41.09
2019-03-02,2,39.49,44.0,39.49
2019-03-02,3,39.59,42.65,39.59
2019-03-02,4,39.97,42.5,39.97
2019-03-02,5,41.42,49.27,40.48
2019-03-02,6,43.92,54.0,41.16
2019-03-02,7,46.33,55.82,41.64
2019-03-02,8,45.38,54.0,41.93
2019-03-02,9,45.17,47.9,42.36
2019-03-02,10,44.37,45.84,41.98
2019-03-02,11,43.9,43.9,41.84
2019-03-02,12,40.21,40.21,40.21
2019-03-02,13,39.26,39.48,39.26
2019-03-02,14,39.18,39.64,39.18
2019-03-02,15,40.92,45.0,40.97
2019-03-02,16,43.84,53.99,43.78
2019-03-02,17,44.88,67.0,44.77
2019-03-02,18,43.22,70.0,43.22
2019-03-02,19,38.27,65.0,40.47
2019-03-02,20,32.07,57.75,40.06
2019-03-02,21,30.52,53.99,39.77
2019-03-02,22,25.34,50.07,37.77
2019-03-02,23,22.77,53.0,38.89
2019-03-03,0,8.67,47.73,37.48
2019-03-03,1,1.84,46.56,37.29
2019-03-03,2,0.09,45.15,37.74
2019-03-03,3,0.07,45.15,38.57
2019-03-03,4,0.03,47.63,38.86
2019-03-03,5,-2.81,52.78,37.33
2019-03-03,6,-0.04,51.63,39.12
2019-03-03,7,2.86,49.2,40.21
2019-03-03,8,0.08,51.56,41.03
2019-03-03,9,0.11,52.05,41.42
2019-03-03,10,3.33,48.08,40.99
2019-03-03,11,4.02,47.18,40.65
2019-03-03,12,1.06,45.44,40.23
2019-03-03,13,2.0,46.26,39.87
2019-03-03,14,4.75,52.14,39.68
2019-03-03,15,20.07,56.6,40.29
2019-03-03,16,41.79,59.04,41.79
2019-03-03,17,42.92,67.0,42.92
2019-03-03,18,43.12,67.0,43.12
2019-03-03,19,41.07,63.58,42.68
2019-03-03,20,40.82,57.25,41.62
2019-03-03,21,40.94,56.65,40.94
2019-03-03,22,40.32,49.49,40.32
2019-03-03,23,0.11,44.97,39.78
2019-03-04,0,-0.21,42.95,39.3
2019-03-04,1,-6.86,40.0,39.32
2019-03-04,2,-7.0,39.0,39.51
2019-03-04,3,-2.47,36.32,40.7
2019-03-04,4,6.24,42.83,41.48
2019-03-04,5,25.83,51.56,42.32
2019-03-04,6,42.5,54.0,42.94
2019-03-04,7,42.42,57.43,44.03
2019-03-04,8,20.69,57.43,44.4
2019-03-04,9,7.54,54.27,44.3
2019-03-04,10,0.09,52.46,43.79
2019-03-04,11,24.65,47.44,42.95
2019-03-04,12,19.23,47.78,42.87
2019-03-04,13,14.84,50.06,42.83
2019-03-04,14,14.71,53.17,42.85
2019-03-04,15,14.81,57.2,42.88
2019-03-04,16,40.8,57.43,43.22
2019-03-04,17,42.46,63.98,43.1
2019-03-04,18,43.02,63.98,43.02
2019-03-04,19,25.98,57.11,41.61
2019-03-04,20,21.1,54.27,40.75
2019-03-04,21,10.06,51.15,39.46
2019-03-04,22,-2.39,47.44,37.06
2019-03-04,23,-0.08,47.0,37.81
2019-03-05,0,-2.39,42.96,36.08
2019-03-05,1,-4.95,40.57,36.0
2019-03-05,2,-1.92,41.58,36.06
2019-03-05,3,-2.23,45.9,38.16
2019-03-05,4,11.23,47.63,40.55
2019-03-05,5,33.49,61.12,42.28
2019-03-05,6,44.24,63.32,44.24
2019-03-05,7,44.68,72.0,44.68
2019-03-05,8,44.73,72.17,44.73
2019-03-05,9,44.71,67.0,44.71
2019-03-05,10,44.39,63.84,44.39
2019-03-05,11,43.99,53.11,43.99
2019-03-05,12,43.79,52.54,43.79
2019-03-05,13,43.77,57.43,43.77
2019-03-05,14,44.09,63.41,44.38
2019-03-05,15,46.39,70.0,46.09
2019-03-05,16,49.27,72.15,49.27
2019-03-05,17,55.01,92.15,55.01
2019-03-05,18,52.57,94.8,52.57
2019-03-05,19,47.74,76.1,47.74
2019-03-05,20,46.41,67.0,46.41
2019-03-05,21,46.01,57.43,44.75
2019-03-05,22,41.54,53.11,42.79
2019-03-05,23,43.07,53.88,43.07
2019-03-06,0,42.75,53.2,42.75
2019-03-06,1,42.51,52.86,42.51
2019-03-06,2,42.58,51.91,42.58
2019-03-06,3,43.44,51.91,43.44
2019-03-06,4,44.81,53.88,44.81
2019-03-06,5,45.48,63.5,45.48
2019-03-06,6,47.53,63.5,47.53
2019-03-06,7,47.79,70.0,47.79
2019-03-06,8,47.8,66.95,47.8
2019-03-06,9,47.41,60.04,47.41
2019-03-06,10,46.84,55.0,46.84
2019-03-06,11,42.83,50.0,46.32
2019-03-06,12,35.22,52.85,46.07
2019-03-06,13,34.76,55.0,45.63
2019-03-06,14,28.66,62.0,45.04
2019-03-06,15,29.99,67.0,45.35
2019-03-06,16,36.88,70.54,45.73
2019-03-06,17,43.7,72.19,45.88
2019-03-06,18,43.9,72.7,44.98
2019-03-06,19,40.38,67.0,43.99
2019-03-06,20,28.96,58.58,43.03
2019-03-06,21,29.55,56.1,40.58
2019-03-06,22,27.49,50.15,39.39
2019-03-06,23,25.05,48.77,39.54
2019-03-07,0,24.64,45.6,37.55
2019-03-07,1,34.45,44.5,37.41
2019-03-07,2,38.05,42.24,38.05
2019-03-07,3,40.86,42.26,40.86
2019-03-07,4,43.11,46.1,43.11
2019-03-07,5,44.79,55.56,44.79
2019-03-07,6,47.02,57.43,47.02
2019-03-07,7,47.88,68.03,47.88
2019-03-07,8,47.61,67.0,47.61
2019-03-07,9,47.45,67.0,47.45
2019-03-07,10,46.69,67.0,46.69
2019-03-07,11,45.91,51.24,45.91
2019-03-07,12,45.54,51.25,45.54
2019-03-07,13,44.91,55.56,44.91
2019-03-07,14,44.42,66.0,44.42
2019-03-07,15,43.12,67.0,43.99
2019-03-07,16,43.27,66.45,44.7
2019-03-07,17,43.95,68.03,45.02
2019-03-07,18,45.01,67.0,45.01
2019-03-07,19,39.76,57.49,41.68
2019-03-07,20,37.91,55.56,40.65
2019-03-07,21,32.03,50.83,39.61
2019-03-07,22,21.15,47.65,35.93
2019-03-07,23,22.31,47.3,33.54
2019-03-08,0,20.07,45.74,32.06
2019-03-08,1,20.09,44.0,31.07
2019-03-08,2,24.5,44.0,32.03
2019-03-08,3,33.58,45.97,33.97
2019-03-08,4,38.03,51.99,38.03
2019-03-08,5,40.78,62.91,40.78
2019-03-08,6,37.9,64.22,42.3
2019-03-08,7,32.34,71.22,42.06
2019-03-08,8,25.06,65.28,41.78
2019-03-08,9,22.96,55.95,41.45
2019-03-08,10,25.61,53.47,40.82
2019-03-08,11,23.35,48.04,40.54
2019-03-08,12,23.48,47.96,39.97
2019-03-08,13,25.38,53.0,39.32
2019-03-08,14,33.71,57.43,38.54
2019-03-08,15,38.34,63.15,39.29
2019-03-08,16,42.13,71.22,42.13
2019-03-08,17,44.07,72.7,44.07
2019-03-08,18,43.9,75.0,43.9
2019-03-08,19,41.58,70.0,41.58
2019-03-08,20,40.57,64.9,40.57
2019-03-08,21,39.24,56.78,39.24
2019-03-08,22,30.61,53.47,30.61
2019-03-08,23,27.67,57.94,38.05
2019-03-09,0,15.4,53.38,36.3
2019-03-09,1,4.24,52.66,35.84
2019-03-09,2,0.07,51.82,36.21
2019-03-09,3,0.06,49.65,37.36
2019-03-09,4,0.03,52.66,38.31
2019-03-09,5,-0.04,59.26,37.66
2019-03-09,6,0.13,59.97,38.9
2019-03-09,7,10.05,59.97,39.11
2019-03-09,8,8.54,57.61,39.9
2019-03-09,9,7.83,53.23,39.82
2019-03-09,10,11.03,47.37,39.63
2019-03-09,11,0.74,44.12,38.93
2019-03-09,12,0.04,39.98,38.11
2019-03-09,13,-0.08,39.35,38.0
2019-03-09,14,-0.82,44.11,37.84
2019-03-09,15,0.08,47.08,38.45
2019-03-09,16,10.96,52.56,39.59
2019-03-09,17,22.8,62.65,40.79
2019-03-09,18,25.08,67.0,39.61
2019-03-09,19,21.62,62.65,38.27
2019-03-09,20,11.96,56.27,37.25
2019-03-09,21,13.37,52.56,36.4
2019-03-09,22,0.72,49.48,35.23
2019-03-09,23,-4.97,44.39,35.71
2019-03-10,0,-11.15,39.79,33.92
2019-03-10,1,-12.55,34.02,33.14
2019-03-10,2,-2.89,33.02,34.08
2019-03-10,3,-2.6,33.02,35.72
2019-03-10,4,0.07,33.98,37.24
2019-03-10,5,13.78,42.52,37.0
2019-03-10,6,38.96,39.02,38.96
2019-03-10,7,38.35,45.96,38.35
2019-03-10,8,39.09,49.8,39.09
2019-03-10,9,39.9,53.23,39.9
2019-03-10,10,40.17,53.15,40.17
2019-03-10,11,38.76,49.05,38.76
2019-03-10,12,39.75,46.97,39.75
2019-03-10,13,39.91,48.15,39.91
2019-03-10,14,39.27,52.56,39.27
2019-03-10,15,41.34,53.38,41.34
2019-03-10,16,43.51,53.38,43.51
2019-03-10,17,44.36,58.61,44.36
2019-03-10,18,44.08,58.62,44.08
2019-03-10,19,42.89,57.0,42.89
2019-03-10,20,41.57,53.38,41.57
2019-03-10,21,41.24,48.15,41.24
2019-03-10,22,38.11,42.32,38.11
2019-03-10,23,40.78,35.04,40.78
2019-03-11,0,39.35,30.1,39.35
2019-03-11,1,39.52,25.0,39.52
2019-03-11,2,40.32,23.2,40.32
2019-03-11,3,42.16,24.02,42.16
2019-03-11,4,43.96,35.04,43.96
2019-03-11,5,45.63,52.66,45.63
2019-03-11,6,47.96,56.0,47.96
2019-03-11,7,49.11,61.16,49.11
2019-03-11,8,48.09,57.18,48.09
2019-03-11,9,47.05,56.53,47.05
2019-03-11,10,46.3,56.0,46.3
2019-03-11,11,45.7,49.89,45.7
2019-03-11,12,45.43,51.12,45.43
2019-03-11,13,45.05,56.53,45.05
2019-03-11,14,44.87,56.53,44.87
2019-03-11,15,44.07,57.02,45.0
2019-03-11,16,46.28,57.04,46.56
2019-03-11,17,50.29,61.61,49.08
2019-03-11,18,48.94,61.77,48.94
2019-03-11,19,47.73,57.36,47.73
2019-03-11,20,46.38,56.3,46.38
2019-03-11,21,46.08,53.76,46.08
2019-03-11,22,44.01,47.65,44.01
2019-03-11,23,40.98,50.59,42.69
2019-03-12,0,42.23,48.71,42.23
2019-03-12,1,42.16,47.01,42.16
2019-03-12,2,41.99,46.67,41.99
2019-03-12,3,42.81,46.5,42.81
2019-03-12,4,44.19,51.4,44.19
2019-03-12,5,46.83,59.38,46.83
2019-03-12,6,52.05,63.21,52.05
2019-03-12,7,51.37,69.53,52.07
2019-03-12,8,48.02,67.0,49.8
2019-03-12,9,46.78,61.16,48.66
2019-03-12,10,44.05,59.0,47.33
2019-03-12,11,39.14,48.39,46.18
2019-03-12,12,35.52,48.41,45.28
2019-03-12,13,31.06,57.13,44.96
2019-03-12,14,32.93,59.0,44.69
2019-03-12,15,35.26,63.21,44.55
2019-03-12,16,40.06,66.23,44.76
2019-03-12,17,44.02,73.61,45.1
2019-03-12,18,41.57,80.0,44.93
2019-03-12,19,33.01,68.0,43.93
2019-03-12,20,26.49,67.0,43.57
2019-03-12,21,23.87,60.69,41.51
2019-03-12,22,0.36,57.14,37.81
2019-03-12,23,10.05,52.44,37.05
2019-03-13,0,22.54,51.78,35.4
2019-03-13,1,26.4,49.35,35.07
2019-03-13,2,34.03,48.25,35.42
2019-03-13,3,37.01,50.91,38.31
2019-03-13,4,36.91,52.09,40.3
2019-03-13,5,38.7,65.0,42.13
2019-03-13,6,41.87,68.1,43.69
2019-03-13,7,41.3,72.61,44.34
2019-03-13,8,39.01,71.29,44.18
2019-03-13,9,39.26,65.67,43.82
2019-03-13,10,39.95,65.25,43.47
2019-03-13,11,41.43,52.79,43.16
2019-03-13,12,41.95,52.79,42.96
2019-03-13,13,42.9,57.43,42.9
2019-03-13,14,42.9,65.9,42.9
2019-03-13,15,43.13,70.0,43.13
2019-03-13,16,43.94,70.0,43.94
2019-03-13,17,44.35,72.61,44.35
2019-03-13,18,43.98,76.0,43.98
2019-03-13,19,42.38,66.57,42.38
2019-03-13,20,41.27,58.66,41.27
2019-03-13,21,39.16,53.65,39.16
2019-03-13,22,37.7,48.53,37.7
2019-03-13,23,24.17,51.91,35.18
2019-03-14,0,22.25,50.58,34.1
2019-03-14,1,25.0,49.01,34.42
2019-03-14,2,35.03,48.99,35.03
2019-03-14,3,37.55,50.26,37.55
2019-03-14,4,41.0,52.09,41.0
2019-03-14,5,41.89,61.15,41.89
2019-03-14,6,43.93,65.02,43.93
2019-03-14,7,45.03,70.15,45.03
2019-03-14,8,44.7,64.76,44.7
2019-03-14,9,44.25,58.43,44.25
2019-03-14,10,43.62,53.0,43.62
2019-03-14,11,43.44,46.75,43.44
2019-03-14,12,43.06,47.74,43.06
2019-03-14,13,42.94,52.7,42.94
2019-03-14,14,42.92,64.78,42.92
2019-03-14,15,42.94,66.86,42.94
2019-03-14,16,43.72,67.5,43.72
2019-03-14,17,44.3,75.0,44.3
2019-03-14,18,43.65,81.0,43.65
2019-03-14,19,42.93,72.6,42.93
2019-03-14,20,42.07,68.82,42.07
2019-03-14,21,41.32,59.66,41.32
2019-03-14,22,40.4,52.36,40.4
2019-03-14,23,41.06,52.18,41.06
2019-03-15,0,40.31,50.55,40.31
2019-03-15,1,40.43,46.32,40.43
2019-03-15,2,40.89,45.87,40.89
2019-03-15,3,41.23,46.36,41.23
2019-03-15,4,42.09,52.03,42.09
2019-03-15,5,43.12,60.66,43.12
2019-03-15,6,44.99,65.0,44.99
2019-03-15,7,45.17,71.09,45.17
2019-03-15,8,44.95,62.26,44.95
2019-03-15,9,44.65,56.1,44.65
2019-03-15,10,44.23,52.3,44.23
2019-03-15,11,43.88,47.83,43.88
2019-03-15,12,43.5,47.79,43.5
2019-03-15,13,43.14,52.18,43.14
2019-03-15,14,43.02,57.12,43.02
2019-03-15,15,43.12,63.69,43.12
2019-03-15,16,43.35,72.6,43.35
2019-03-15,17,43.71,73.12,43.71
2019-03-15,18,41.35,75.78,42.94
2019-03-15,19,32.06,72.6,42.24
2019-03-15,20,17.19,64.9,41.53
2019-03-15,21,0.07,56.1,41.37
2019-03-15,22,10.79,50.0,40.74
2019-03-15,23,-1.0,51.56,40.88
2019-03-16,0,-2.68,49.09,40.3
2019-03-16,1,0.01,46.14,40.09
2019-03-16,2,-1.96,43.1,39.99
2019-03-16,3,2.02,42.03,40.66
2019-03-16,4,2.33,46.43,40.41
2019-03-16,5,9.97,50.09,40.4
2019-03-16,6,21.59,51.44,40.81
2019-03-16,7,27.93,51.29,40.79
2019-03-16,8,34.18,49.5,41.48
2019-03-16,9,34.14,43.69,41.8
2019-03-16,10,31.91,41.02,41.41
2019-03-16,11,31.86,32.56,40.14
2019-03-16,12,34.08,26.37,38.57
2019-03-16,13,38.57,25.0,38.57
2019-03-16,14,40.08,35.72,40.28
2019-03-16,15,40.01,42.22,41.15
2019-03-16,16,40.98,50.0,42.01
2019-03-16,17,40.05,56.75,42.9
2019-03-16,18,28.27,63.52,42.32
2019-03-16,19,22.78,56.39,41.33
2019-03-16,20,5.74,51.29,41.06
2019-03-16,21,9.09,49.72,40.65
2019-03-16,22,2.1,44.36,39.83
2019-03-16,23,-2.3,58.43,36.45
2019-03-17,0,-3.34,55.54,35.68
2019-03-17,1,-9.33,52.0,35.07
2019-03-17,2,-13.53,51.29,34.04
2019-03-17,3,-6.23,51.29,34.17
2019-03-17,4,-9.9,58.43,33.56
2019-03-17,5,-11.37,54.69,31.34
2019-03-17,6,-6.61,50.64,31.9
2019-03-17,7,-2.41,51.29,34.75
2019-03-17,8,-3.3,54.46,37.28
2019-03-17,9,-6.66,58.98,37.26
2019-03-17,10,-0.75,57.43,35.97
2019-03-17,11,-7.06,56.0,35.1
2019-03-17,12,-9.99,50.64,35.13
2019-03-17,13,-13.35,51.29,34.83
2019-03-17,14,-11.09,57.34,34.76
2019-03-17,15,-6.8,58.98,35.16
2019-03-17,16,5.33,59.66,37.34
2019-03-17,17,28.87,70.0,39.9
2019-03-17,18,36.66,63.4,38.31
2019-03-17,19,30.64,62.17,35.15
2019-03-17,20,23.34,58.66,34.36
2019-03-17,21,25.94,52.55,31.88
2019-03-17,22,17.22,44.65,23.19
2019-03-17,23,17.65,43.9,30.56
2019-03-18,0,12.86,39.72,29.1
2019-03-18,1,14.27,36.24,27.57
2019-03-18,2,14.45,35.0,29.04
2019-03-18,3,6.03,38.0,36.42
2019-03-18,4,22.51,44.01,40.97
2019-03-18,5,41.27,57.89,42.64
2019-03-18,6,46.37,57.89,44.91
2019-03-18,7,44.13,59.69,44.22
2019-03-18,8,42.47,59.12,43.21
2019-03-18,9,33.18,58.55,42.88
2019-03-18,10,32.03,55.99,42.44
2019-03-18,11,27.71,50.71,42.33
2019-03-18,12,30.92,50.9,42.32
2019-03-18,13,30.94,53.49,42.16
2019-03-18,14,30.98,57.89,42.09
2019-03-18,15,35.57,58.12,42.19
2019-03-18,16,41.95,63.0,43.04
2019-03-18,17,45.74,72.67,44.65
2019-03-18,18,45.03,75.01,45.03
2019-03-18,19,44.25,70.49,44.25
2019-03-18,20,42.96,59.69,42.96
2019-03-18,21,41.7,56.66,41.7
2019-03-18,22,36.77,53.58,36.77
2019-03-18,23,39.08,57.89,39.08
2019-03-19,0,38.49,56.66,38.49
2019-03-19,1,37.45,54.51,37.45
2019-03-19,2,36.47,54.51,36.47
2019-03-19,3,40.39,55.63,40.39
2019-03-19,4,41.25,59.05,42.76
2019-03-19,5,46.96,64.4,45.46
2019-03-19,6,51.27,65.0,51.27
2019-03-19,7,54.38,72.67,54.38
2019-03-19,8,49.69,70.0,49.69
2019-03-19,9,46.31,62.34,46.31
2019-03-19,10,44.93,59.12,44.93
2019-03-19,11,44.38,52.5,44.38
2019-03-19,12,43.95,52.5,43.95
2019-03-19,13,43.75,57.89,43.75
2019-03-19,14,43.88,59.12,43.88
2019-03-19,15,44.61,59.12,44.61
2019-03-19,16,48.96,64.42,48.96
2019-03-19,17,55.17,72.68,55.17
2019-03-19,18,59.27,75.0,59.27
2019-03-19,19,50.87,72.67,50.87
2019-03-19,20,45.35,64.4,45.35
2019-03-19,21,44.72,59.12,43.71
2019-03-19,22,41.08,52.52,42.09
2019-03-19,23,38.28,51.05,40.88
2019-03-20,0,36.3,50.59,38.96
2019-03-20,1,35.05,48.73,35.05
2019-03-20,2,34.33,48.07,34.33
2019-03-20,3,34.69,48.77,37.96
2019-03-20,4,37.2,50.59,41.05
2019-03-20,5,43.66,57.89,42.59
2019-03-20,6,46.89,56.89,44.1
2019-03-20,7,43.85,65.0,43.85
2019-03-20,8,42.88,60.85,42.88
2019-03-20,9,42.13,57.02,42.13
2019-03-20,10,41.54,54.0,41.54
2019-03-20,11,41.07,48.23,41.07
2019-03-20,12,38.98,48.84,40.93
2019-03-20,13,38.16,50.86,41.03
2019-03-20,14,40.36,51.65,41.36
2019-03-20,15,42.1,57.89,42.1
2019-03-20,16,45.49,59.31,43.22
2019-03-20,17,48.94,65.58,43.19
2019-03-20,18,43.83,72.0,43.21
2019-03-20,19,43.14,62.06,43.14
2019-03-20,20,43.13,59.0,42.28
2019-03-20,21,42.97,54.7,41.23
2019-03-20,22,39.76,47.93,39.51
2019-03-20,23,35.47,52.56,36.94
2019-03-21,0,34.7,48.8,34.7
2019-03-21,1,33.51,49.33,33.51
2019-03-21,2,33.04,48.93,33.04
2019-03-21,3,33.1,49.2,34.56
2019-03-21,4,35.93,50.57,39.24
2019-03-21,5,44.03,54.86,41.12
2019-03-21,6,43.1,58.16,42.69
2019-03-21,7,44.91,62.0,43.33
2019-03-21,8,41.28,57.89,41.28
2019-03-21,9,38.5,51.22,40.08
2019-03-21,10,36.84,49.56,39.41
2019-03-21,11,35.43,43.7,39.22
2019-03-21,12,34.5,44.54,38.97
2019-03-21,13,34.61,49.56,38.91
2019-03-21,14,36.81,49.86,38.88
2019-03-21,15,39.27,57.89,39.85
2019-03-21,16,43.4,59.12,41.15
2019-03-21,17,46.7,65.0,41.99
2019-03-21,18,41.72,73.64,41.72
2019-03-21,19,40.99,62.15,40.99
2019-03-21,20,41.49,60.57,39.82
2019-03-21,21,41.94,56.05,38.03
2019-03-21,22,39.28,49.84,35.23
2019-03-21,23,39.0,49.09,35.68
2019-03-22,0,35.95,45.7,35.09
2019-03-22,1,36.69,45.67,35.81
2019-03-22,2,36.39,44.86,36.39
2019-03-22,3,36.28,45.03,38.17
2019-03-22,4,39.95,46.96,40.53
2019-03-22,5,46.01,55.0,42.95
2019-03-22,6,50.98,63.68,49.35
2019-03-22,7,49.2,70.49,47.63
2019-03-22,8,44.97,60.0,44.15
2019-03-22,9,40.41,55.0,41.73
2019-03-22,10,37.88,52.7,40.59
2019-03-22,11,40.07,44.8,40.07
2019-03-22,12,39.33,44.53,39.33
2019-03-22,13,35.56,48.93,38.68
2019-03-22,14,35.0,51.0,38.48
2019-03-22,15,37.78,57.89,39.17
2019-03-22,16,44.05,59.12,41.14
2019-03-22,17,46.91,72.0,41.28
2019-03-22,18,40.76,73.56,40.76
2019-03-22,19,40.22,68.47,39.47
2019-03-22,20,39.99,59.9,38.3
2019-03-22,21,39.9,54.37,36.3
2019-03-22,22,37.12,47.62,34.16
2019-03-22,23,35.53,57.89,34.67
2019-03-23,0,34.94,51.78,33.1
2019-03-23,1,34.9,48.98,30.09
2019-03-23,2,33.1,46.16,30.51
2019-03-23,3,33.05,45.95,31.78
2019-03-23,4,34.6,47.69,32.97
2019-03-23,5,36.64,48.29,33.81
2019-03-23,6,38.86,48.03,36.54
2019-03-23,7,38.43,47.69,37.5
2019-03-23,8,37.38,43.55,37.38
2019-03-23,9,34.53,41.01,34.53
2019-03-23,10,31.95,34.5,31.95
2019-03-23,11,29.82,30.72,29.82
2019-03-23,12,29.06,29.36,29.06
2019-03-23,13,28.25,28.52,28.25
2019-03-23,14,29.52,35.0,29.52
2019-03-23,15,31.38,39.0,31.38
2019-03-23,16,37.0,44.09,36.51
2019-03-23,17,40.68,53.69,38.74
2019-03-23,18,39.97,64.9,38.22
2019-03-23,19,40.01,55.0,36.62
2019-03-23,20,39.1,48.29,33.76
2019-03-23,21,39.25,47.93,31.13
2019-03-23,22,37.93,44.7,30.24
2019-03-23,23,39.15,50.09,31.5
2019-03-24,0,36.05,44.54,30.1
2019-03-24,1,34.45,43.0,31.29
2019-03-24,2,33.61,40.94,32.2
2019-03-24,3,33.85,40.12,33.03
2019-03-24,4,34.2,43.14,33.38
2019-03-24,5,34.32,42.58,33.5
2019-03-24,6,34.98,40.0,34.98
2019-03-24,7,36.6,39.71,36.6
2019-03-24,8,35.81,42.0,35.81
2019-03-24,9,33.78,43.67,33.78
2019-03-24,10,32.01,42.8,32.01
2019-03-24,11,31.1,40.6,31.1
2019-03-24,12,25.08,37.15,25.54
2019-03-24,13,24.13,37.79,25.69
2019-03-24,14,23.79,44.06,30.6
2019-03-24,15,25.1,51.24,31.57
2019-03-24,16,33.02,57.03,34.85
2019-03-24,17,39.37,59.88,39.21
2019-03-24,18,40.45,64.71,40.45
2019-03-24,19,39.33,61.0,39.25
2019-03-24,20,36.34,55.62,36.42
2019-03-24,21,34.47,51.4,34.94
2019-03-24,22,29.99,47.43,34.77
2019-03-24,23,24.34,42.06,26.26
2019-03-25,0,22.5,38.17,27.23
2019-03-25,1,23.01,38.0,26.82
2019-03-25,2,20.89,37.16,29.04
2019-03-25,3,21.57,38.0,33.28
2019-03-25,4,28.97,42.6,38.09
2019-03-25,5,34.45,50.5,39.42
2019-03-25,6,38.39,54.99,41.55
2019-03-25,7,39.17,60.06,42.95
2019-03-25,8,29.93,57.24,41.9
2019-03-25,9,29.96,53.14,41.2
2019-03-25,10,30.79,52.0,40.74
2019-03-25,11,30.06,44.5,39.98
2019-03-25,12,31.33,45.17,39.73
2019-03-25,13,29.25,51.0,39.4
2019-03-25,14,29.67,53.14,39.32
2019-03-25,15,30.08,58.09,39.5
2019-03-25,16,36.68,60.06,40.35
2019-03-25,17,41.2,64.18,41.71
2019-03-25,18,46.45,70.0,42.96
2019-03-25,19,42.35,60.25,41.84
2019-03-25,20,39.81,54.99,40.33
2019-03-25,21,39.99,52.84,39.99
2019-03-25,22,37.56,46.19,37.56
2019-03-25,23,33.25,43.99,33.25
2019-03-26,0,30.79,42.53,30.79
2019-03-26,1,30.07,40.15,30.07
2019-03-26,2,30.01,38.0,30.01
2019-03-26,3,30.03,41.33,30.03
2019-03-26,4,32.5,44.54,36.45
2019-03-26,5,39.0,54.16,39.0
2019-03-26,6,42.8,57.89,42.8
2019-03-26,7,42.75,60.66,42.75
2019-03-26,8,35.9,57.99,40.69
2019-03-26,9,32.54,54.96,41.44
2019-03-26,10,32.58,52.72,40.91
2019-03-26,11,32.98,44.46,40.91
2019-03-26,12,39.84,44.46,41.08
2019-03-26,13,39.85,49.08,40.65
